Transaction ID,First Name,Middle Initial,Last Name,Transaction Date,Owner,Ticker,Asset Name,Company,Description,Rate/Coupon,Maturity Date,Asset Type,Transaction Type,Amount Range,Amount Min,Amount Max,Comment
db5480c7-40f3-49a2-bfea-349741d76293,John,,Boozman,2023-11-07,Self,GBIL,Goldman Sachs Access Treasury 0-1 Year ETF,,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,--
f0f4ae99-bb10-4d62-aa0d-83b533b1081c,John,,Boozman,2023-11-07,Self,GIGB,Goldman Sachs Access Investment Grade Corporate Bo,,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,--
d3c55898-0262-4dfd-8e03-6b2f4604688d,John,,Boozman,2023-11-07,Self,JMBS,Janus Henderson Mortgage-Backed Securities ETF,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
e71bd005-5cb8-4e18-aa5a-33a27e6ed7a8,John,,Boozman,2023-11-29,Self,SHY,iShares 1-3 Year Treasury Bond ETF,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
9abf4fda-4de0-4fea-99c7-3b60b47ad6e5,John,,Boozman,2023-11-08,Self,TLH,iShares 10-20 Year Treasury Bond ETF,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
d9aae5e1-5f18-498c-9223-a9f3888b0c1d,John,,Boozman,2023-11-07,Self,TLT,20+ Year Treas Bond Ishares ETF,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
340385c6-687d-4fa7-b315-9612397e89c8,John,,Boozman,2023-11-07,Self,MBB,iShares MBS ETF,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
7e56426e-aab5-4034-b2e2-9dbebde93b92,John,,Boozman,2024-06-04,Joint,VEA,Vanguard FTSE Developed Markets ETF,,,,,Stock,Purchase,"$15,001 - $50,000",15001,50000,--
388cc35d-8a64-4305-8cf2-83213d3bab56,John,,Boozman,2024-06-24,Joint,DALCX,Dean Mid Cap Value Fund No-Load,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
f530b1c6-bec6-461e-aa68-e3b962914a02,John,,Boozman,2024-06-04,Joint,SPY,S&P 500 SPDR,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
905a93e0-738d-421f-b0db-f02fba057888,John,,Boozman,2024-06-26,Joint,SCHP,Schwab U.S. TIPS ETF,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
815afc2b-624e-4cd4-805f-93362f3057fd,John,,Boozman,2024-06-20,Joint,MSFT,Microsoft Corp,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
8f5575d7-54e9-412b-83f8-40ae7ae4a021,John,,Boozman,2024-06-04,Joint,NMVZX,Nuance Mid Cap Value Fund Z Class,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
21cafb1b-6e90-4b97-b8da-ae440a739625,John,,Boozman,2024-06-26,Joint,JMBS,Janus Henderson Mortgage-Backed Securities ETF,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
2bb0dc78-2a93-4144-a02b-2eff767b2d25,John,,Boozman,2024-06-26,Joint,TLH,iShares 10-20 Year Treasury Bond ETF,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
d8c45dbf-628d-4062-a23b-7010570532cc,John,,Boozman,2024-06-04,Joint,GEM,Goldman Sachs ActiveBeta Emerging Markets Equity E,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
5a1e0db6-69e0-4f1b-b2bc-2a42544cec15,John,,Boozman,2024-06-04,Joint,MDY,SPDR MidCap Trust Series I,,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,--
32bda69a-28f8-4be3-ad02-d472511faf96,John,,Boozman,2024-06-24,Joint,NMVZX,Nuance Mid Cap Value Fund Z Class,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
98cf7485-b470-4120-90c8-d44cc817a254,John,,Boozman,2024-07-04,Joint,IVV,iShares Core S&P 500 ETF,,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,--
9f3f2b6e-fb24-478f-ad90-84633db88cfd,John,,Boozman,2024-06-04,Joint,EFA,iShares MSCI EAFE ETF,,,,,Stock,Sale (Partial),"$15,001 - $50,000",15001,50000,--
dda60473-62e0-4708-b7fa-25f50cbec291,John,,Boozman,2024-06-26,Joint,IEF,iShares 7-10 Year Treasury Bond ETF,,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,--
c69b8f0d-950e-4bff-adc4-8bb096fa2468,John,,Boozman,2024-06-26,Joint,SHY,iShares 1-3 Year Treasury Bond ETF,,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,--
728a858a-4f48-4fb4-96a7-6946a4381da5,John,,Boozman,2024-06-20,Joint,CMCSA,Comcast Corporation - Class A Common Stock,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
8dbcf934-4acb-4429-80f9-1ce0dea7c254,Mrs.,,Britt,2024-07-24,Joint,ONEW,OneWater Marine Inc. - Class A Common Stock,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
b5983ace-d5e1-4b5a-bb52-ad7bc5dde3c2,Mrs.,,Britt,2023-12-14,Spouse,,"181-Fairhope Ave 2023, LLC","181-Fairhope Ave 2023, LLC  (Daphne, AL)",Investment and development of real property in Alabama,,,Other Securities,Purchase,"$15,001 - $50,000",15001,50000,--
907c6df2-bf76-424d-9928-8f761a513cbc,Mrs.,,Britt,2023-08-25,Spouse,,"Mack Bayou Townhomes Holdings, LLC - Class A Units","Mack Bayou Townhomes Holdings, LLC  (Daphne, AL)",Investment and development of residential property in Florida,,,Other Securities,Purchase,"$100,001 - $250,000",100001,250000,--
26ce9f92-4959-47a3-8ee9-325b989b1b7e,Maria,,Cantwell,2022-12-28,Self,RNWK,"RealNetworks, Inc. - Common Stock",,,,,Stock,Sale (Full),"$15,001 - $50,000",15001,50000,--
8f605f9a-b8c0-4eea-9043-e991e3b2234c,Maria,,Cantwell,2016-04-28,Self,RNWK,RealNetworks Inc.,,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,Sale of two blocks
dce48055-b194-479f-bdd1-11c192ae4a05,Shelley,M,Capito,2018-07-25,Spouse,ENB,Enbridge Inc.,,,,,Stock,Sale (Partial),"$1,001 - $15,000",1001,15000,--
36bff513-5623-47b4-b8a5-dd016dd45be9,Shelley,M,Capito,2016-01-14,Spouse,,CB-Chubb Limited,,,,,Stock,Exchange,"$1,001 - $15,000",1001,15000,ACE Limited acquired Chubb Corporation and immediately adopted The Chubb name
eb095755-98e2-442b-ba31-ed22eab7aeca,Shelley,M,Capito,2016-01-14,Spouse,AEX.MU,"CHUBB LTD. SF 24,15",,,,,Stock,Exchange,"$1,001 - $15,000",1001,15000,ACE Limited acquired Chubb Corporation and immediately adopted The Chubb name
dd11dbea-4606-42b7-8294-524a3a3e86fd,Shelley,M,Capito,2016-04-19,Spouse,VFC,V.F. Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
c0df422c-0c97-45ac-b202-5e09d87ee876,Shelley,M,Capito,2016-04-19,Spouse,UTX,United Technologies Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
41ac6a12-d456-4457-a527-5db03f12122c,Shelley,M,Capito,2016-04-19,Spouse,MMM,3M Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
acb0537f-14ea-4f4f-b7f1-a9d01e2ff1a3,Shelley,M,Capito,2016-04-19,Spouse,PAYX,"Paychex, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
46fa60c1-b83a-403b-a810-83120c8ece81,Shelley,M,Capito,2016-04-19,Spouse,NEE,"NextEra Energy, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
84bc1952-8dc2-40cb-84a1-4668d3b7d0ac,Shelley,M,Capito,2016-04-19,Spouse,MSFT,Microsoft Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
b078a280-7069-4a9b-98b0-8985eba2746f,Shelley,M,Capito,2016-04-19,Spouse,MDT,Medtronic plc,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
544b4642-bfe7-4d86-a593-be01d421df42,Shelley,M,Capito,2016-04-19,Spouse,LOW,"Lowe's Companies, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
1ea44a50-8e4e-404d-85fe-bdafc52cff08,Shelley,M,Capito,2016-04-19,Spouse,JNJ,Johnson & Johnson,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
fc5ee1a4-fce8-4134-a998-f0812d5e9bd0,Shelley,M,Capito,2016-04-19,Spouse,SJM,The J. M. Smucker Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
a8d3df02-956d-4190-8ba4-cd1f8aa22535,Shelley,M,Capito,2016-04-19,Spouse,ITW,Illinois Tool Works Inc.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
38ff4204-f291-491b-9ccf-664a27d8c2de,Shelley,M,Capito,2016-04-19,Spouse,GD,General Dynamics Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
743be669-a0d7-44d3-ae5a-823ea9a977c9,Shelley,M,Capito,2016-04-19,Spouse,CLX,The Clorox Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
04d4f24e-1606-45b8-ba31-33a2efd2d489,Shelley,M,Capito,2016-04-19,Spouse,CB,Chubb Limited,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
053a03aa-9f50-4e89-b146-0cf81e5df281,Shelley,M,Capito,2016-04-19,Spouse,BDX,"Becton, Dickinson and Company",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
d90030b7-c2aa-44c8-a80c-0b99815097a2,Shelley,M,Capito,2016-04-19,Spouse,ABT,Abbott Laboratories,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
26430933-5647-4965-a163-be52a73c2c5d,Shelley,M,Capito,2018-04-24,Spouse,WEC,"WEC Energy Group, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
ae517679-9163-44c3-9f82-6b22f02c569e,Shelley,M,Capito,2018-04-24,Spouse,WMT,Walmart Inc.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
c148ec0e-4182-41f5-9f4c-fe2aa5be7ef2,Shelley,M,Capito,2018-04-24,Spouse,VFC,V.F. Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
efa9f9be-dae5-478b-8801-1f2ceea9dbed,Shelley,M,Capito,2018-04-24,Spouse,UTX,United Technologies Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
191eb723-ab1e-4d93-9989-eecd373229aa,Shelley,M,Capito,2018-04-24,Spouse,USB,U.S. Bancorp,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
50215a56-0282-4942-9656-b47ebe5a353c,Shelley,M,Capito,2018-04-24,Spouse,MMM,3M Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
4628ddc0-c4b7-4afb-a93f-de4ba41251ff,Shelley,M,Capito,2018-04-24,Spouse,TGT,Target Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
19ac37ca-5242-448d-898a-331d135d2a7e,Shelley,M,Capito,2018-04-24,Spouse,SYY,Sysco Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
e3432863-ac4d-4e2f-a961-9c5d143be28e,Shelley,M,Capito,2018-04-24,Spouse,QCOM,QUALCOMM Incorporated,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
2805f894-47f7-48db-92d5-7d10e7125884,Shelley,M,Capito,2018-04-24,Spouse,PG,The Procter & Gamble Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
2ff990f3-cb78-4123-b59f-7befa482530d,Shelley,M,Capito,2018-04-24,Spouse,PX,"Praxair, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
b7b2a712-dd52-4867-84ee-c32218612d23,Shelley,M,Capito,2018-04-24,Spouse,PII,Polaris Industries Inc.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
f3365895-7b96-4c44-bcfa-fdf5cd13c4f6,Shelley,M,Capito,2018-04-24,Spouse,PSX,Phillips 66,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
74d901d9-a431-42d7-bccf-13a14eeb46d9,Shelley,M,Capito,2018-04-24,Spouse,PEP,"PepsiCo, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
e238b642-d8f5-46c3-aa50-1342761fddcb,Shelley,M,Capito,2018-04-24,Spouse,PAYX,"Paychex, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
389ddded-3a78-4b9b-b11e-567cf24bc62c,Shelley,M,Capito,2018-04-24,Spouse,NVS,Novartis AG,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
acfd904b-5344-4d29-9777-e6b568c84b9b,Shelley,M,Capito,2018-04-24,Spouse,NSC,Norfolk Southern Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
5b65ccd0-5581-46a4-8b1f-b3710e765da0,Shelley,M,Capito,2018-04-24,Spouse,NKE,"NIKE, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
506d3a8e-b18e-4cbd-b27d-88af477b6d42,Shelley,M,Capito,2018-04-24,Spouse,NEE,"NextEra Energy, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
639fb35b-e1f8-4ea6-8b59-bdd9f0710dd3,Shelley,M,Capito,2018-04-24,Spouse,JPM,JPMorgan Chase & Co.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
58bc1681-eabd-41c9-82d3-1f8696186cf8,Shelley,M,Capito,2018-04-24,Spouse,MSFT,Microsoft Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
16244582-b34a-4b2f-ac6c-2b038f633c32,Shelley,M,Capito,2018-04-24,Spouse,MDT,Medtronic plc,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
3e4d0c4a-62f4-42bc-91da-c11e4c07b55c,Shelley,M,Capito,2018-04-24,Spouse,MCD,McDonald's Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
5e62a3b4-f2bb-4789-a222-e7944e166009,Shelley,M,Capito,2018-04-24,Spouse,LOW,"Lowe's Companies, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
c23e66e4-c89a-4b91-a8ab-7126634f751f,Shelley,M,Capito,2018-04-24,Spouse,JNJ,Johnson & Johnson,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
f17b477a-47cb-45f4-a6f7-b98548514b59,Shelley,M,Capito,2018-04-24,Spouse,IBM,International Business Machines Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
7d54fc88-ae63-44d7-908d-c5bd3848294a,Shelley,M,Capito,2018-04-24,Spouse,ITW,Illinois Tool Works Inc.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
420fd7eb-8176-4f20-874e-9c89a4bc3cd6,Shelley,M,Capito,2018-04-24,Spouse,HRS,Harris Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
88be328e-6cbe-4aa1-a9e1-568a64af6d92,Shelley,M,Capito,2018-04-24,Spouse,GIS,"General Mills, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
7cad0a3e-ffa8-4990-9b55-46fca78290fc,Shelley,M,Capito,2018-04-24,Spouse,GD,General Dynamics Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
ca53b608-1220-4766-b365-6686799e5c8c,Shelley,M,Capito,2018-04-24,Spouse,FDS,FactSet Research Systems Inc.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
fadcf160-21c8-4066-9619-115864d76e13,Shelley,M,Capito,2018-04-24,Spouse,XOM,Exxon Mobil Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
172a6eaa-5269-4f78-9c09-fd3c9f06e939,Shelley,M,Capito,2018-04-24,Spouse,ES,Eversource Energy,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
c37a2f10-d877-4c88-9a43-e85e20a47372,Shelley,M,Capito,2018-04-24,Spouse,EMR,Emerson Electric Co.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
e74c12ae-8a13-4696-bed8-6c4468d6b77f,Shelley,M,Capito,2018-04-24,Spouse,EV,Eaton Vance Corp.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
571e3168-ca6a-4419-8ba9-3b48d56def56,Shelley,M,Capito,2018-04-24,Spouse,CL,Colgate-Palmolive Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
e6c28353-ce54-4335-b8d7-86932bbead9a,Shelley,M,Capito,2018-04-24,Spouse,CLX,The Clorox Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
f5f42002-2245-4676-b208-a4c2f94b3cc1,Shelley,M,Capito,2018-04-24,Spouse,CSCO,"Cisco Systems, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
33c042d6-3d14-4ed5-9741-7edbdda4a219,Shelley,M,Capito,2018-04-24,Spouse,CB,Chubb Limited,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
a4548053-eb19-4573-8b71-f2b0bb2b1825,Shelley,M,Capito,2018-04-24,Spouse,CVX,Chevron Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
dae16b8c-a197-47d0-bb28-a76c06ea53ef,Shelley,M,Capito,2018-04-24,Spouse,BLK,"BlackRock, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
cee22780-a58d-4af1-a12e-e9d5c7ebc61d,Shelley,M,Capito,2018-04-24,Spouse,BDX,"Becton, Dickinson and Company",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
10a74dee-9665-4623-a6e2-647bf2ef4083,Shelley,M,Capito,2018-04-24,Spouse,ADP,"Automatic Data Processing, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
632d4b8d-d8ec-497e-a936-426f722c1506,Shelley,M,Capito,2018-04-24,Spouse,ADI,"Analog Devices, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
83c456e3-1a4b-4fd1-a5b5-13445d9ff1d9,Shelley,M,Capito,2018-04-24,Spouse,AMGN,Amgen Inc.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
ad2079cc-707e-4a63-b9bc-a00c4090a301,Shelley,M,Capito,2018-04-24,Spouse,APD,"Air Products and Chemicals, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
7147c7cd-16c9-4e0f-980f-dacceff0d66b,Shelley,M,Capito,2018-04-24,Spouse,ACN,Accenture plc,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
a3289bb5-1efe-43f2-8bc8-d953442aef43,Shelley,M,Capito,2018-04-24,Spouse,ABT,Abbott Laboratories,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
b67890ca-7311-49e2-a7dc-e9e1cfa48a35,Shelley,M,Capito,2018-04-24,Spouse,T,AT&T Inc.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
d52db1fe-55d6-4940-896e-77f935636f5a,Shelley,M,Capito,2018-04-24,Spouse,AFL,Aflac Incorporated,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
dca5f518-4dab-4cd9-8d16-4b8a2a22e36b,Shelley,M,Capito,2018-04-24,Spouse,VGK,Vanguard FTSE Europe ETF,,,,,Stock,Sale (Full),"$15,001 - $50,000",15001,50000,--
f1e7bb74-8ac5-4748-8414-97df11f36536,Shelley,M,Capito,2018-04-24,Spouse,UBSI,"United Bankshares, Inc.",,,,,Stock,Sale (Full),"$15,001 - $50,000",15001,50000,--
69e71667-504c-494d-9c96-a066742ad0d3,Shelley,M,Capito,2018-04-24,Spouse,NSRGY,Nestlé S.A.,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
e6d8932b-8184-4103-bd12-744f4b5d9b52,Shelley,M,Capito,2018-04-24,Spouse,MS,Morgan Stanley,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
3b24bb3a-88bd-4c11-9eb1-a86c591398a9,Shelley,M,Capito,2018-04-24,Spouse,LULU,Lululemon Athletica Inc.,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
3a03d054-8554-4951-984e-771e160a59e6,Shelley,M,Capito,2018-04-24,Spouse,IYE,iShares US Energy ETF,,,,,Stock,Sale (Full),"$15,001 - $50,000",15001,50000,--
035d3fb5-4626-4eed-8fce-c6c42d1a768b,Shelley,M,Capito,2018-04-24,Spouse,KHC,The Kraft Heinz Company,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
bea2857b-1b90-4f14-9630-81f70f46133a,Shelley,M,Capito,2018-04-24,Spouse,RHHBY,Roche Holding AG,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
d634ffb3-14b7-444b-b617-7cc6c3ef8889,Shelley,M,Capito,2018-04-24,Spouse,CLB,Core Laboratories N.V.,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
a562a9dd-3d2c-4db3-8987-981794412f8a,Shelley,M,Capito,2018-04-24,Spouse,CHK,Chesapeake Energy Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
6f0a01a4-6b0c-45b1-af5e-a6f38c80290e,Shelley,M,Capito,2018-04-24,Spouse,CME,CME Group Inc.,,,,,Stock,Sale (Full),"$15,001 - $50,000",15001,50000,--
71e65aae-6911-4445-a7d2-137156419322,Shelley,M,Capito,2018-04-24,Spouse,BRK-B,Berkshire Hathaway Inc.,,,,,Stock,Sale (Full),"$15,001 - $50,000",15001,50000,--
8b95d2bf-7a0a-4d56-960a-2269d097f010,Shelley,M,Capito,2018-04-24,Spouse,AL,Air Lease Corporation,,,,,Stock,Sale (Full),"$1,001 - $15,000",1001,15000,--
4a782177-8ea0-41d1-a4a1-c56818214084,Shelley,M,Capito,2018-04-05,Spouse,WEC,"WEC Energy Group, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
3e1aa235-43b2-4471-bb2d-2cf1d8c7c922,Shelley,M,Capito,2018-04-05,Spouse,WMT,Walmart Inc.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
d80cf8ce-790b-4841-afce-7dd80fb538e5,Shelley,M,Capito,2018-04-05,Spouse,VFC,V.F. Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
59e7f46d-369f-4878-8490-9a14210b8b22,Shelley,M,Capito,2018-04-05,Spouse,UTX,United Technologies Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
6d39e99a-07ee-4b97-af83-0d4b899f6fea,Shelley,M,Capito,2018-04-05,Spouse,USB,U.S. Bancorp,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
214258be-6bb5-45db-bf23-b8516ec4a1ae,Shelley,M,Capito,2018-04-05,Spouse,MMM,3M Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
e51bef14-5267-40aa-b4dc-7bb0dea7e778,Shelley,M,Capito,2018-04-05,Spouse,SYY,Sysco Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
dc0eabc0-e239-48d0-b8e1-61de6354561c,Shelley,M,Capito,2018-04-05,Spouse,PX,"Praxair, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
916395b9-3ae6-445b-be09-c177a4a0f96d,Shelley,M,Capito,2018-04-05,Spouse,PII,Polaris Industries Inc.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
0e4209ce-70a9-4f10-8934-6ab208877bf0,Shelley,M,Capito,2018-04-05,Spouse,PSX,Phillips 66,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
887900b8-9f36-4e52-9f5b-d83434d34a2b,Shelley,M,Capito,2018-04-05,Spouse,PEP,"PepsiCo, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
7eab805f-16cb-4b76-9fa1-d2ad8291eb6e,Shelley,M,Capito,2018-04-05,Spouse,PAYX,"Paychex, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
8d1d3b94-e701-449e-9445-debd5fc7e069,Shelley,M,Capito,2018-04-05,Spouse,NSC,Norfolk Southern Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
f4cf7e6c-2c35-44ab-aee2-926825568a74,Shelley,M,Capito,2018-04-05,Spouse,NEE,"NextEra Energy, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
9708491d-e775-4e22-be39-8fc4dc1ffba6,Shelley,M,Capito,2018-04-05,Spouse,JPM,JPMorgan Chase & Co.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
5a52fc57-9847-413c-b560-0d947e7ee8e9,Shelley,M,Capito,2018-04-05,Spouse,MSFT,Microsoft Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
adc390fe-d7fc-4050-8344-a4fd51716bc3,Shelley,M,Capito,2018-04-05,Spouse,MDT,Medtronic plc,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
14d7df54-02ac-4596-ac19-718029c05d88,Shelley,M,Capito,2018-04-06,Spouse,MCD,McDonald's Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
e2807253-3ae0-40e7-9b03-118250bfe4f9,Shelley,M,Capito,2018-04-05,Spouse,LOW,"Lowe's Companies, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
dda16d5c-a509-4155-aeea-d40636d1cde2,Shelley,M,Capito,2018-04-05,Spouse,JNJ,Johnson & Johnson,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
097b3b81-2477-4484-ab17-93644b8e336d,Shelley,M,Capito,2018-04-05,Spouse,ITW,Illinois Tool Works Inc.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
53e13913-c45b-4930-80f8-876ff992a212,Shelley,M,Capito,2018-04-05,Spouse,HRS,Harris Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
395f186c-f2e1-4e4f-acdd-58ac69a62ac6,Shelley,M,Capito,2018-04-05,Spouse,GD,General Dynamics Corporation,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
cba34322-4603-4d25-9209-e89501efe556,Shelley,M,Capito,2018-04-05,Spouse,ES,Eversource Energy,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
c0cd80ef-97cc-48ff-8632-1e77ed2dfeb9,Shelley,M,Capito,2018-04-05,Spouse,EMR,Emerson Electric Co.,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
d7319edb-334f-4472-ba88-c26f931669de,Shelley,M,Capito,2018-04-05,Spouse,CL,Colgate-Palmolive Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
7c74dccf-4e14-418f-9509-5d9bec762249,Shelley,M,Capito,2018-04-05,Spouse,CLX,The Clorox Company,,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
6867ab07-9cdb-4080-85ca-01441768480c,Shelley,M,Capito,2018-04-05,Spouse,CSCO,"Cisco Systems, Inc.",,,,,Stock,Purchase,"$1,001 - $15,000",1001,15000,--
